date_time,day_type,hawker_center,taxi_counts
2023-02-19 10:00:00,weekend,Maxwell,155
2023-02-19 11:00:00,weekend,Maxwell,22
2023-02-19 12:00:00,weekend,Maxwell,72
2023-02-19 13:00:00,weekend,Maxwell,154
2023-02-19 14:00:00,weekend,Maxwell,142
2023-02-20 10:00:00,weekday,Maxwell,370
2023-02-20 11:00:00,weekday,Maxwell,419
2023-02-20 12:00:00,weekday,Maxwell,341
2023-02-20 13:00:00,weekday,Maxwell,298
2023-02-20 14:00:00,weekday,Maxwell,184
2023-02-21 10:00:00,weekday,Maxwell,169
2023-02-21 11:00:00,weekday,Maxwell,190
2023-02-21 12:00:00,weekday,Maxwell,125
2023-02-21 13:00:00,weekday,Maxwell,128
2023-02-21 14:00:00,weekday,Maxwell,89
2023-02-22 10:00:00,weekday,Maxwell,441
2023-02-22 11:00:00,weekday,Maxwell,519
2023-02-22 12:00:00,weekday,Maxwell,383
2023-02-22 13:00:00,weekday,Maxwell,425
2023-02-22 14:00:00,weekday,Maxwell,268
2023-02-23 10:00:00,weekday,Maxwell,402
2023-02-23 11:00:00,weekday,Maxwell,380
2023-02-23 12:00:00,weekday,Maxwell,254
2023-02-23 13:00:00,weekday,Maxwell,312
2023-02-23 14:00:00,weekday,Maxwell,144
2023-02-24 10:00:00,weekday,Maxwell,367
2023-02-24 11:00:00,weekday,Maxwell,365
2023-02-24 12:00:00,weekday,Maxwell,263
2023-02-24 13:00:00,weekday,Maxwell,321
2023-02-24 14:00:00,weekday,Maxwell,145
2023-02-25 10:00:00,weekend,Maxwell,157
2023-02-25 11:00:00,weekend,Maxwell,157
2023-02-25 12:00:00,weekend,Maxwell,157
2023-02-25 13:00:00,weekend,Maxwell,157
2023-02-25 14:00:00,weekend,Maxwell,157
2023-02-26 10:00:00,weekend,Maxwell,25
2023-02-26 11:00:00,weekend,Maxwell,39
2023-02-26 12:00:00,weekend,Maxwell,53
2023-02-26 13:00:00,weekend,Maxwell,46
2023-02-26 14:00:00,weekend,Maxwell,46
2023-02-27 10:00:00,weekday,Maxwell,170
2023-02-27 11:00:00,weekday,Maxwell,161
2023-02-27 12:00:00,weekday,Maxwell,163
2023-02-27 13:00:00,weekday,Maxwell,114
2023-02-27 14:00:00,weekday,Maxwell,75
2023-02-28 10:00:00,weekday,Maxwell,172
2023-02-28 11:00:00,weekday,Maxwell,168
2023-02-28 12:00:00,weekday,Maxwell,145
2023-02-28 13:00:00,weekday,Maxwell,100
2023-02-28 14:00:00,weekday,Maxwell,119
2023-02-01 10:00:00,weekday,Hong Lim,351
2023-02-01 11:00:00,weekday,Hong Lim,294
2023-02-01 12:00:00,weekday,Hong Lim,247
2023-02-01 13:00:00,weekday,Hong Lim,297
2023-02-01 14:00:00,weekday,Hong Lim,221
2023-02-02 10:00:00,weekday,Hong Lim,424
2023-02-02 11:00:00,weekday,Hong Lim,309
2023-02-02 12:00:00,weekday,Hong Lim,278
2023-02-02 13:00:00,weekday,Hong Lim,344
2023-02-02 14:00:00,weekday,Hong Lim,210
2023-02-03 10:00:00,weekday,Hong Lim,514
2023-02-03 11:00:00,weekday,Hong Lim,497
2023-02-03 12:00:00,weekday,Hong Lim,281
2023-02-03 13:00:00,weekday,Hong Lim,328
2023-02-03 14:00:00,weekday,Hong Lim,249
2023-02-04 10:00:00,weekend,Hong Lim,238
2023-02-04 11:00:00,weekend,Hong Lim,200
2023-02-04 12:00:00,weekend,Hong Lim,157
2023-02-04 13:00:00,weekend,Hong Lim,184
2023-02-04 14:00:00,weekend,Hong Lim,135
2023-02-05 10:00:00,weekend,Hong Lim,168
2023-02-05 11:00:00,weekend,Hong Lim,142
2023-02-05 12:00:00,weekend,Hong Lim,152
2023-02-05 13:00:00,weekend,Hong Lim,167
2023-02-05 14:00:00,weekend,Hong Lim,147
2023-02-06 10:00:00,weekday,Hong Lim,489
2023-02-06 11:00:00,weekday,Hong Lim,451
2023-02-06 12:00:00,weekday,Hong Lim,364
2023-02-06 13:00:00,weekday,Hong Lim,354
2023-02-06 14:00:00,weekday,Hong Lim,313
2023-02-07 10:00:00,weekday,Hong Lim,542
2023-02-07 11:00:00,weekday,Hong Lim,561
2023-02-07 12:00:00,weekday,Hong Lim,437
2023-02-07 13:00:00,weekday,Hong Lim,353
2023-02-07 14:00:00,weekday,Hong Lim,246
2023-02-08 10:00:00,weekday,Hong Lim,505
2023-02-08 11:00:00,weekday,Hong Lim,524
2023-02-08 12:00:00,weekday,Hong Lim,412
2023-02-08 13:00:00,weekday,Hong Lim,459
2023-02-08 14:00:00,weekday,Hong Lim,252
2023-02-09 10:00:00,weekday,Hong Lim,565
2023-02-09 11:00:00,weekday,Hong Lim,523
2023-02-09 12:00:00,weekday,Hong Lim,367
2023-02-09 13:00:00,weekday,Hong Lim,418
2023-02-09 14:00:00,weekday,Hong Lim,250
2023-02-10 10:00:00,weekday,Hong Lim,372
2023-02-10 11:00:00,weekday,Hong Lim,473
2023-02-10 12:00:00,weekday,Hong Lim,307
2023-02-10 13:00:00,weekday,Hong Lim,331
2023-02-10 14:00:00,weekday,Hong Lim,206
2023-02-11 10:00:00,weekend,Hong Lim,238
2023-02-11 11:00:00,weekend,Hong Lim,207
2023-02-11 12:00:00,weekend,Hong Lim,194
2023-02-11 13:00:00,weekend,Hong Lim,204
2023-02-11 14:00:00,weekend,Hong Lim,208
2023-02-12 10:00:00,weekend,Hong Lim,172
2023-02-12 11:00:00,weekend,Hong Lim,176
2023-02-12 12:00:00,weekend,Hong Lim,171
2023-02-12 13:00:00,weekend,Hong Lim,131
2023-02-12 14:00:00,weekend,Hong Lim,149
2023-02-13 10:00:00,weekday,Hong Lim,452
2023-02-13 11:00:00,weekday,Hong Lim,398
2023-02-13 12:00:00,weekday,Hong Lim,351
2023-02-13 13:00:00,weekday,Hong Lim,336
2023-02-13 14:00:00,weekday,Hong Lim,197
2023-02-14 10:00:00,weekday,Hong Lim,436
2023-02-14 11:00:00,weekday,Hong Lim,526
2023-02-14 12:00:00,weekday,Hong Lim,297
2023-02-14 13:00:00,weekday,Hong Lim,433
2023-02-14 14:00:00,weekday,Hong Lim,230
2023-02-15 10:00:00,weekday,Hong Lim,281
2023-02-15 11:00:00,weekday,Hong Lim,467
2023-02-15 12:00:00,weekday,Hong Lim,482
2023-02-15 13:00:00,weekday,Hong Lim,325
2023-02-15 14:00:00,weekday,Hong Lim,285
2023-02-16 10:00:00,weekday,Hong Lim,500
2023-02-16 11:00:00,weekday,Hong Lim,493
2023-02-16 12:00:00,weekday,Hong Lim,397
2023-02-16 13:00:00,weekday,Hong Lim,449
2023-02-16 14:00:00,weekday,Hong Lim,250
